Number_Code;GivenName;TelephoneNumber;EmailAddress;StreetAddress;City;State;StateFull;ZipCode;Country;CountryFull
1347;Carolyn;01.59.09.54.69;CarolynJHogan@armyspy.com;33 Rue de Strasbourg;CLAMART;IL;Île-de-France;92140;FR;France
1348;Philip;02.78.85.48.49;PhilipTLambert@teleworm.us;73 rue du Gue Jacquet;CHÂTEAUROUX;CE;Centre;36000;FR;France
1349;Connie;03.61.65.29.87;ConnieWHigginbotham@fleckens.hu;31 route de Lyon;ILLKIRCH-GRAFFENSTADEN;AL;Alsace;67400;FR;France
1350;Kristine;01.99.61.59.08;KristineMPerry@cuvox.de;31 place de Miremont;VILLENEUVE-SAINT-GEORGES;IL;Île-de-France;94190;FR;France
1351;Carson;05165 57 70 36;CarsonMSpringer@gustr.com;Rohrdamm 2;Häuslingen;NI;Niedersachsen;27336;DE;Germany
1352;Deborah;01.87.88.32.03;DeborahRBerry@armyspy.com;27 rue du Gue Jacquet;CHÂTILLON;IL;Île-de-France;92320;FR;France
1353;Theodore;04101 67 60 32;TheodoreLClayton@einrot.com;Chausseestr. 24;Halstenbek;SH;Schleswig-Holstein;25464;DE;Germany
1354;Donald;08252 29 49 45;DonaldCJackson@einrot.com;Paderborner Strasse 65;Langenmosen;BY;Freistaat Bayern;86571;DE;Germany
1355;Milton;070 0557 7846;MiltonTLang@einrot.com;28 Walwyn Rd;CHARLTON ABBOTS;;;GL54 2YY;GB;United Kingdom
1356;Richard;079 1161 0266;RichardMDrew@gustr.com;91 Abingdon Road;BRANSTONE;;;PO36 0TX;GB;United Kingdom
1357;Leland;078 0224 7948;LelandCGaribay@armyspy.com;65 Newgate Street;JOHNSTONE CASTLE;;;PA5 6YW;GB;United Kingdom
1358;Jack;07822 13 20 50;JackCTesta@cuvox.de;Bleibtreustraße 2;Mahlberg;BW;Baden-Württemberg;77972;DE;Germany
1359;William;02.55.36.98.69;WilliamATwyman@dayrep.com;66 rue Charles Corbeau;ÉVREUX;HN;Haute-Normandie;27000;FR;France
1360;George;01.99.33.45.65;GeorgeKDoyal@rhyta.com;43 rue du Président Roosevelt;SAVIGNY-SUR-ORGE;IL;Île-de-France;91600;FR;France
1361;Garland;079 2493 1205;GarlandDCordova@superrito.com;86 Shire Oak Road;SCLEDDAU;;;SA65 8HL;GB;United Kingdom
1362;Bret;04.88.83.80.79;BretMBeck@einrot.com;48 rue du Fossé des Tanneurs;TOULON;PA;Provence-Alpes-Côte d'Azur;83200;FR;France
1363;David;078 3165 0433;DavidJBoose@fleckens.hu;6 Essex Rd;TARPORLEY;;;CW6 5FF;GB;United Kingdom
1364;Armando;08303 96 93 53;ArmandoMEarnshaw@fleckens.hu;Alt Reinickendorf 57;Immenstadt;BY;Freistaat Bayern;87502;DE;Germany
1365;Bernard;079 4456 1420;BernardMKrebs@fleckens.hu;3 Rhosddu Rd;FILMORE HILL;;;GU34 6ST;GB;United Kingdom
1366;Meredith;079 7327 5088;MeredithAThomas@armyspy.com;90 Copthorne Way;CALOW;;;S44 5LY;GB;United Kingdom
1367;James;077 4341 5201;JamesLWinkler@armyspy.com;28 Ploughley Rd;TITCHMARSH;;;NN14 0UJ;GB;United Kingdom
1368;Susan;09234 22 11 22;SusanSBittle@teleworm.us;Fontenay 50;Neusorg;BY;Freistaat Bayern;95700;DE;Germany
1369;Joseph;079 5715 8672;JosephTWilliams@gustr.com;13 Stamford Road;ARCHIESTOWN;;;AB38 5RB;GB;United Kingdom
1370;Robin;070 3987 7122;RobinWMcFerren@fleckens.hu;27 Huntly Street;BARSHAM;;;NR34 1GD;GB;United Kingdom
1371;Joseph;01.20.85.35.57;JosephKWillis@rhyta.com;47 Rue Joseph Vernet;BAGNEUX;IL;Île-de-France;92220;FR;France
1372;Anthony;079 4258 1733;AnthonyMFisher@fleckens.hu;48 Consett Rd;HILTON OF CADBOLL;;;IV20 5NR;GB;United Kingdom
1373;Susan;04.93.67.12.19;SusanVMetcalf@jourrapide.com;32 Rue du Limas;BASTIA;CO;Corse;20600;FR;France
1374;Arthur;077 6072 9262;ArthurHKelly@dayrep.com;11 Osborne Road;KILTYRE;;;FK21 1QG;GB;United Kingdom
1375;Bradford;04.18.81.54.21;BradfordAFrazier@dayrep.com;66 Rue Bonnet;VOIRON;RA;Rhône-Alpes;38500;FR;France
1376;Michael;070 0600 0661;MichaelDPenn@armyspy.com;60 Nith Street;GLEN;;;DG2 5JD;GB;United Kingdom
1377;Ronald;078 6420 9389;RonaldCJones@einrot.com;30 Bath Rd;WOLVERCOTE;;;OX2 3LD;GB;United Kingdom
1378;Stephen;077 6921 2421;StephenMTasker@einrot.com;60 Fulford Road;PENPERLLENI;;;NP4 1ET;GB;United Kingdom
1379;Carlos;079 2687 2246;CarlosEMathis@fleckens.hu;9 Scotswood Road;HOMERSFIELD;;;IP20 2YA;GB;United Kingdom
1380;Everett;06486 14 05 90;EverettJCulver@cuvox.de;Budapester Straße 1;Biebrich;RP;Rheinland-Pfalz;56370;DE;Germany
1381;Garland;079 6209 6510;GarlandRLocklin@armyspy.com;33 Fore St;TULLICH;;;PA32 5QP;GB;United Kingdom
1382;Brett;03.51.58.59.16;BrettATorres@superrito.com;78 avenue Voltaire;MÂCON;BO;Bourgogne;71000;FR;France
1383;Kevin;05.28.47.21.96;KevinCAbrams@gustr.com;34 rue Bonneterie;MONTAUBAN;MP;Midi-Pyrénées;82000;FR;France
1384;Claude;01.00.39.58.12;ClaudeEMartin@fleckens.hu;89 rue des six frères Ruellan;SARCELLES;IL;Île-de-France;95200;FR;France
1385;Henry;078 2522 1207;HenryTNoyes@fleckens.hu;24 Peachfield Road;CHAPEL LAWN;;;SY7 9WW;GB;United Kingdom
1386;Steven;036254 92 76;StevenKEverett@jourrapide.com;Koenigstrasse 29;Weingarten;BW;Baden-Württemberg;76356;DE;Germany
1387;Michael;06559 84 23 05;MichaelNRinaldi@armyspy.com;Rudower Strasse 84;Heckhuscheid;RP;Rheinland-Pfalz;54619;DE;Germany
1388;Georgia;04.37.83.66.67;GeorgiaWAlexander@jourrapide.com;78 rue de la Mare aux Carats;MONTPELLIER;LN;Languedoc-Roussillon;34090;FR;France
1389;Robert;078 2559 6976;RobertEPalmer@einrot.com;28 Ballifeary Road;BAMFF;;;PH11 4ER;GB;United Kingdom
1390;Melissa;02202 10 54 49;MelissaLYancey@dayrep.com;Lietzenburger Strasse 91;Bergisch Gladbach Herrenstrunden;NW;Nordrhein-Westfalen;51429;DE;Germany
1391;Ernest;079 4024 4701;ErnestOCarmona@fleckens.hu;29 Princes Street;ROADSIDE OF KINNEFF;;;DD10 3PS;GB;United Kingdom
1392;Rolf;03425 30 09 16;RolfKFraser@gustr.com;Alt-Moabit 49;Wurzen;SN;Freistaat Sachsen;4802;DE;Germany
1393;Kenneth;01.54.43.63.76;KennethBRobinson@rhyta.com;30 place de Miremont;VILLENEUVE-LA-GARENNE;IL;Île-de-France;92390;FR;France
1394;Margaret;07221 37 95 96;MargaretLParks@fleckens.hu;Pasewalker Straße 61;Baden-Baden;BW;Baden-Württemberg;76530;DE;Germany
1395;Maria;078 6184 3663;MariaJCarrillo@superrito.com;86 Huntly Street;BARNSTON;;;CM6 0PS;GB;United Kingdom
1396;Marilyn;070 7363 5017;MarilynRYazzie@superrito.com;31 Huntly Street;BARRNACARRY;;;PA34 1PR;GB;United Kingdom
1397;Earl;03.07.26.35.00;EarlEWilliams@fleckens.hu;25 rue de la République;LUNÉVILLE;LO;Lorraine;54300;FR;France
1398;Pamela;079 6153 4083;PamelaLMercado@fleckens.hu;39 Prestwick Road;INVERALLIGAN;;;IV22 2PD;GB;United Kingdom
1399;Paul;078 8072 3426;PaulBTibbs@dayrep.com;66 Withers Close;ALFORD;;;BA7 5EP;GB;United Kingdom
1400;Charles;070 7248 1860;CharlesBSullivan@einrot.com;34 Pendwyallt Road;BURTON FLEMING;;;YO25 1YA;GB;United Kingdom
1401;Josephine;077 8110 7724;JosephineDAnderson@jourrapide.com;98 Scarcroft Road;PORIN;;;IV6 0QD;GB;United Kingdom
1402;Douglas;01.01.49.98.18;DouglasPBoles@dayrep.com;79 rue Jean-Monnet;GONESSE;IL;Île-de-France;95500;FR;France
1403;Timothy;078 2473 7729;TimothyTMarchand@rhyta.com;65 Front St;HENLLYS;;;NP44 8HU;GB;United Kingdom
1404;Donald;077 6080 9231;DonaldDHong@rhyta.com;49 Wressle Road;POCKLEY;;;YO62 5YY;GB;United Kingdom
1405;Adam;02.32.25.15.76;AdamVOdom@jourrapide.com;47 rue des Nations Unies;SAINT-BENOÎT;GY;Guyane;97470;FR;France
1406;Laurie;05.30.98.56.89;LaurieRButler@einrot.com;84 rue des Coudriers;MURET;MP;Midi-Pyrénées;31600;FR;France
1407;Maurine;02251 52 59 43;MaurineTGillen@teleworm.us;Lietzenburger Strasse 2;Euskirchen;NW;Nordrhein-Westfalen;53881;DE;Germany
1408;Manuel;0211 42 90 44;ManuelMKing@rhyta.com;Park Str. 81;Düsseldorf Oberkassel;NW;Nordrhein-Westfalen;40547;DE;Germany
1409;Robert;06101 22 22 86;RobertSEmmons@jourrapide.com;Konstanzer Strasse 10;Niederdorfelden;HE;Hessen;61138;DE;Germany
1410;Melissa;01.56.86.02.36;MelissaEAbel@fleckens.hu;78 place Stanislas;NANTERRE;IL;Île-de-France;92000;FR;France
1411;Kathleen;078 2626 9597;KathleenJHolt@jourrapide.com;53 Castledore Road;TURNFORD;;;EN10 4UW;GB;United Kingdom
1412;James;03.05.72.27.03;JamesSClark@cuvox.de;90 Rue St Ferréol;METZ;LO;Lorraine;57070;FR;France
1413;Joseph;01.62.95.72.53;JosephSSilva@rhyta.com;89 rue Marguerite;VILLIERS-LE-BEL;IL;Île-de-France;95400;FR;France
1414;Michael;06383 41 05 16;MichaelHLeal@gustr.com;Hardenbergstraße 55;Rehweiler;RP;Rheinland-Pfalz;66907;DE;Germany
1415;Samuel;03.04.31.30.62;SamuelMWestbrook@rhyta.com;82 rue Descartes;STRASBOURG;AL;Alsace;67200;FR;France
1416;Jeremiah;03.07.90.15.37;JeremiahBDavis@teleworm.us;16 rue de l'Aigle;LA MADELEINE;NP;Nord-Pas-de-Calais;59110;FR;France
1417;Vince;078 5081 3271;VinceLLeslie@cuvox.de;9 Boat Lane;RHES-Y-CAE;;;CH8 5WS;GB;United Kingdom
1418;Ora;02.66.41.85.58;OraJFrost@dayrep.com;12 rue Isambard;FOUGÈRES;BR;Bretagne;35300;FR;France
1419;David;078 4069 4326;DavidBDominguez@cuvox.de;2 Boroughbridge Road;BISHOP'S LYDEARD;;;TA4 4TF;GB;United Kingdom
1420;Juan;02.37.16.78.84;JuanJJenkins@gustr.com;36 rue Lenotre;RENNES;BR;Bretagne;35000;FR;France
1421;Timothy;077 1435 1511;TimothyDRizer@superrito.com;8 Northgate Street;BIG SAND;;;IV21 4NN;GB;United Kingdom
1422;David;04.31.54.81.63;DavidRBloomquist@gustr.com;87 rue des lieutemants Thomazo;DRAGUIGNAN;PA;Provence-Alpes-Côte d'Azur;83300;FR;France
1423;Dexter;0211 22 76 35;DexterTFouts@cuvox.de;Park Str. 98;Düsseldorf Unterbilk;NW;Nordrhein-Westfalen;40219;DE;Germany
1424;Enid;079 2422 6071;EnidWMobley@fleckens.hu;46 Rowland Rd;OUGHTERBY;;;CA5 6TG;GB;United Kingdom
1425;Billie;04.27.84.13.43;BillieWBurns@fleckens.hu;68 Rue du Limas;BASTIA;CO;Corse;20600;FR;France
1426;Erik;078 2928 4737;ErikKTrujillo@jourrapide.com;68 Southend Avenue;BLACK MOUNT;;;PA36 5AT;GB;United Kingdom
1427;Roberto;070 1478 2992;RobertoVLayne@dayrep.com;56 Kent Street;CROSS HANDS;;;SA14 6UH;GB;United Kingdom
1428;Eric;02.35.86.17.54;EricKStevens@fleckens.hu;97 rue Gouin de Beauchesne;SAINT-NAZAIRE;PL;Pays de la Loire;44600;FR;France
1429;Catherine;05.55.76.43.83;CatherineKRivera@superrito.com;16 cours Jean Jaures;BORDEAUX;AQ;Aquitaine;33200;FR;France
1430;Jerry;06241 67 59 89;JerrySAguirre@rhyta.com;Hermannstrasse 1;Worms Weinsheim;RP;Rheinland-Pfalz;67551;DE;Germany
1431;Robert;0931 86 15 72;RobertRMitchell@fleckens.hu;Mühlenstrasse 80;Höchberg;BY;Freistaat Bayern;97204;DE;Germany
1432;Matthew;0911 57 73 25;MatthewSJackson@superrito.com;Rathausstrasse 61;Fürth;BY;Freistaat Bayern;90708;DE;Germany
1433;Marcie;079 0044 0340;MarcieJMarion@rhyta.com;34 Marcham Road;BORTHWICKSHIELS;;;TD9 1WE;GB;United Kingdom
1434;Paul;03907 48 05 88;PaulMGoulette@gustr.com;Ruschestrasse 36;Algenstedt;ST;Sachsen-Anhalt;39638;DE;Germany
1435;Leonard;04.40.06.50.18;LeonardTWatson@teleworm.us;62 rue de la République;LYON;RA;Rhône-Alpes;69004;FR;France
1436;Timmy;078 8444 3870;TimmyCHarper@jourrapide.com;27 Well Lane;PATH OF CONDIE;;;PH2 0HD;GB;United Kingdom
1437;James;09463 76 81 09;JamesKBasler@gustr.com;Schaarsteinweg 9;Nittenau;BY;Freistaat Bayern;93144;DE;Germany
1438;Donald;08651 13 38 25;DonaldLRangel@superrito.com;Langenhorner Chaussee 65;Bayerisch Gmain;BY;Freistaat Bayern;83455;DE;Germany
1439;Victor;077 7581 3892;VictorSBarnett@superrito.com;15 Caxton Place;BYFLEET;;;KT14 4UD;GB;United Kingdom
1440;Rosalie;06753 10 37 36;RosaliePHernandez@fleckens.hu;Brandenburgische Str 65;Meisenheim;RP;Rheinland-Pfalz;55590;DE;Germany
1441;Judy;01.71.79.15.56;JudyDMurphy@teleworm.us;51 route de Lyon;IVRY-SUR-SEINE;IL;Île-de-France;94200;FR;France
1442;Lizbeth;089 91 52 36;LizbethABeckman@armyspy.com;Rosenstrasse 5;München;BY;Freistaat Bayern;81503;DE;Germany
1443;Daniel;077 8344 6537;DanielMNicholson@armyspy.com;77 Circle Way;CAEO;;;SA19 4QF;GB;United Kingdom
1444;Richard;02624 14 13 93;RichardMRainey@armyspy.com;Storkower Strasse 11;Hilgert;RP;Rheinland-Pfalz;56206;DE;Germany
1445;Sam;02.13.60.60.41;SamJRagan@superrito.com;75 rue de Raymond Poincaré;NANTES;PL;Pays de la Loire;44300;FR;France
1446;Glenn;070 7227 8600;GlennENeal@cuvox.de;74 Tadcaster Rd;PIDLEY;;;PE17 2UR;GB;United Kingdom
1447;John;089 36 73 43;JohnCRamsay@gustr.com;Landsberger Allee 95;München;BY;Freistaat Bayern;80100;DE;Germany
1448;Mimi;05.21.25.99.87;MimiJHarrison@superrito.com;10 rue de la Boétie;POINTE-À-PITRE;GD;Guadeloupe;97110;FR;France
1449;Bruce;07443 20 17 49;BruceKTriana@superrito.com;Mohrenstrasse 24;Waldachtal;BW;Baden-Württemberg;72178;DE;Germany
1450;Darnell;01.07.43.69.42;DarnellEHogge@rhyta.com;34 rue du Général Ailleret;LES LILAS;IL;Île-de-France;93260;FR;France
1451;Aaron;08536 15 56 55;AaronJBrown@fleckens.hu;Ziegelstr. 72;Triftern;BY;Freistaat Bayern;84369;DE;Germany
1452;Robert;01.44.99.15.26;RobertCDixon@gustr.com;97 rue Gustave Eiffel;RIS-ORANGIS;IL;Île-de-France;91000;FR;France
1453;Robert;070 7170 7729;RobertDJenkins@rhyta.com;55 Grey Street;KETTLEBRIDGE;;;KY15 5RH;GB;United Kingdom
1454;Herbert;040 90 22 34;HerbertCFields@cuvox.de;Boxhagener Str. 18;Hamburg Groß Borstel;HH;Hamburg;22297;DE;Germany
1455;David;089 65 27 67;DavidCMartin@rhyta.com;Kurfuerstendamm 32;München;BY;Freistaat Bayern;80015;DE;Germany
1456;David;01.09.52.50.70;DavidGMathews@einrot.com;89 Rue de Verdun;MONTFERMEIL;IL;Île-de-France;93370;FR;France
1457;Eugene;06047 84 41 43;EugeneCKing@gustr.com;Konstanzer Strasse 19;Altenstadt;BY;Freistaat Bayern;86972;DE;Germany
1458;Larry;03546 10 41 22;LarryALesser@teleworm.us;Lietzensee-Ufer 95;Lübben;BB;Brandenburg;15902;DE;Germany
1459;Morris;03.81.98.84.65;MorrisDJensen@gustr.com;46 Chemin Challet;LIÉVIN;NP;Nord-Pas-de-Calais;62800;FR;France
1460;Nicole;01.41.65.44.96;NicoleJWoolford@jourrapide.com;57 rue Gustave Eiffel;RIS-ORANGIS;IL;Île-de-France;91130;FR;France
1461;Mark;01.24.21.90.99;MarkSSanchez@jourrapide.com;36 Quai des Belges;MEAUX;IL;Île-de-France;77100;FR;France
1462;Howard;02.74.10.97.24;HowardKBlair@armyspy.com;56 rue de Penthièvre;QUIMPER;BR;Bretagne;29000;FR;France
1463;Donald;09964 36 73 33;DonaldPArtis@cuvox.de;Schmarjestrasse 15;Stallwang;BY;Freistaat Bayern;94375;DE;Germany
1464;William;06211 40 91 95;WilliamEFleetwood@jourrapide.com;Scharnweberstrasse 56;Mannheim Wallstadt;BW;Baden-Württemberg;68259;DE;Germany
1465;John;09721 69 26 29;JohnEWitty@fleckens.hu;Paul-Nevermann-Platz 1;Schweinfurt;BY;Freistaat Bayern;97410;DE;Germany
1466;Rocky;06261 21 52 93;RockyRLozano@einrot.com;Grosse Praesidenten Str. 6;Neckarzimmern;BW;Baden-Württemberg;74865;DE;Germany
1467;Karen;07429 21 53 33;KarenBChristianson@cuvox.de;Mohrenstrasse 59;Bubsheim;BW;Baden-Württemberg;78585;DE;Germany
1468;John;079 1369 8673;JohnHClay@rhyta.com;89 Scotswood Road;HOOE COMMON;;;TN33 5AX;GB;United Kingdom
1469;Jorge;0341 65 10 60;JorgeDTaylor@fleckens.hu;Prenzlauer Allee 77;Leipzig;SN;Freistaat Sachsen;4107;DE;Germany
1470;Floyd;04.14.37.06.09;FloydCAllen@einrot.com;55 boulevard Albin Durand;CHAMBÉRY;RA;Rhône-Alpes;73000;FR;France
1471;Gerald;04.45.64.49.85;GeraldEBailey@rhyta.com;76 rue Bonneterie;MIRAMAS;PA;Provence-Alpes-Côte d'Azur;13140;FR;France
1472;Christopher;02161 63 37 11;ChristopherCNelson@jourrapide.com;Fischerinsel 33;Mönchengladbach Uedding;NW;Nordrhein-Westfalen;41066;DE;Germany
1473;Amy;01.78.51.55.36;AmyJLarson@gustr.com;36 Rue du Palais;ÉTAMPES;IL;Île-de-France;91150;FR;France
1474;George;09092 54 17 56;GeorgeJDuffey@jourrapide.com;Alsterkrugchaussee 14;Otting;BY;Freistaat Bayern;86700;DE;Germany
1475;Edna;079 4650 8062;EdnaCFerland@armyspy.com;46 Botley Road;MIDGHAM;;;RG7 5WA;GB;United Kingdom
1476;Herbert;09222 67 80 02;HerbertMGonzalez@dayrep.com;Ellmenreichstrasse 8;Presseck;BY;Freistaat Bayern;95355;DE;Germany
1477;Jerry;05.98.90.56.59;JerrySHughes@teleworm.us;11 Faubourg Saint Honoré;PAU;IL;Île-de-France;64000;FR;France
1478;Kerry;05.32.62.97.92;KerryBBradley@fleckens.hu;69 Rue Joseph Vernet;BAIE-MAHAULT;GD;Guadeloupe;97122;FR;France
1479;Ricky;01.88.09.92.34;RickyMMelin@teleworm.us;52 rue La Boétie;PARIS;IL;Île-de-France;75015;FR;France
1480;Alfredo;05.51.54.95.84;AlfredoCJohnson@dayrep.com;71 rue Isambard;FORT-DE-FRANCE;MQ;Martinique;97234;FR;France
1481;Angela;078 1426 4969;AngelaECastillo@fleckens.hu;46 Osborne Road;KINGSCROSS;;;KA27 9PH;GB;United Kingdom
1482;William;01.82.06.08.63;WilliamJLopez@superrito.com;7 Place du Jeu de Paume;VIGNEUX-SUR-SEINE;IL;Île-de-France;91270;FR;France
1483;Joshua;078 0026 8882;JoshuaTBrown@gustr.com;71 Oxford Rd;WRANTAGE;;;TA3 1PT;GB;United Kingdom
1484;Adrian;0208 38 73 30;AdrianLRobertson@fleckens.hu;Jenaer Strasse 78;Mülheim an der Ruhr;NW;Nordrhein-Westfalen;45481;DE;Germany
1485;Robert;070 8086 8661;RobertDBurnham@einrot.com;72 Lincoln Green Lane;CHURCH LANGLEY;;;CM17 7SG;GB;United Kingdom
1486;John;06753 44 22 42;JohnKNaranjo@gustr.com;Brandenburgische Str 32;Callbach;RP;Rheinland-Pfalz;67829;DE;Germany
1487;Bruce;04.36.11.45.80;BruceMParson@armyspy.com;46 boulevard de Prague;NÎMES;LN;Languedoc-Roussillon;30000;FR;France
1488;Patrick;04.35.17.86.85;PatrickCWeber@jourrapide.com;45 Avenue De Marlioz;ANNEMASSE;RA;Rhône-Alpes;74100;FR;France
1489;Hazel;02.95.49.71.49;HazelDSlone@dayrep.com;17 Chemin Des Bateliers;ANGERS;PL;Pays de la Loire;49000;FR;France
1490;Herbert;03.98.31.87.11;HerbertCRhodes@fleckens.hu;70 avenue de Provence;VANDOEUVRE-LÈS-NANCY;LO;Lorraine;54500;FR;France
1491;Lucien;05231 14 38 78;LucienBCreger@superrito.com;Bleibtreustrasse 95;Detmold Niederschönhagen;NW;Nordrhein-Westfalen;32760;DE;Germany
1492;Erwin;09221 23 45 06;ErwinMRodriguez@superrito.com;Ellmenreichstrasse 64;Ködnitz;BY;Freistaat Bayern;95361;DE;Germany
1493;Shawn;05.28.71.55.79;ShawnRValles@cuvox.de;57 rue de la Boétie;POITIERS;PC;Poitou-Charentes;86000;FR;France
1494;Scott;09738 33 55 12;ScottBMiller@fleckens.hu;Paul-Nevermann-Platz 74;Rannungen;BY;Freistaat Bayern;97517;DE;Germany
1495;Anthony;079 6648 5106;AnthonyBSalazar@rhyta.com;63 Baldock Street;NEWTON OF FALKLAND;;;KY15 8ZH;GB;United Kingdom
1496;Walter;079 1887 9008;WalterCSolomon@einrot.com;52 Winchester Rd;MID ARDLAW;;;AB43 4WB;GB;United Kingdom
1497;Bryan;079 0800 0545;BryanMWise@gustr.com;92 Newport Road;CARNDUNCAN;;;PA44 8YL;GB;United Kingdom
1498;Rodrigo;01.52.30.78.79;RodrigoCSanderson@cuvox.de;7 rue Nationale;PARIS;IL;Île-de-France;75006;FR;France
1499;Gregory;078 6797 7856;GregoryRJacobs@gustr.com;91 Wenlock Terrace;PENYBONT;;;LD1 6FS;GB;United Kingdom
1500;Andrew;079 2464 2802;AndrewMOverly@teleworm.us;53 Boat Lane;REDISHAM;;;NR34 8ZE;GB;United Kingdom
